,angle,county,distance,quadrant,radius,store,tract
88,139.6079621197677,113,8.803241563041073,2,10,2,019042
89,170.17695784109446,113,8.634136010785411,2,10,2,019100
90,184.46639261438094,113,8.346193866499126,3,10,2,019204
91,185.3751852520198,113,6.7781897085967096,3,10,2,019205
92,167.96707164639383,113,6.406302845371577,2,10,2,019210
93,182.90907351831433,113,9.489910777283745,3,10,2,019212
94,181.1373700292472,113,9.351747260445352,3,10,2,019213
95,36.85080375779256,085,7.561076909807551,1,10,2,030514
96,340.003672675203,085,9.400087890785752,4,10,2,030519
97,38.70507027432643,085,9.059184322098579,1,10,2,030601
98,105.85400367984619,085,9.966573301738002,2,10,2,031315
99,75.56876342224331,085,4.870145274454001,1,5,2,031506
100,161.68440765004664,085,1.653593004131616,2,3,2,031613
101,127.27759463627433,085,2.1599209447232703,2,3,2,031628
102,99.8597119844568,085,1.5137986748996957,2,3,2,031633
103,340.87437245514604,085,1.582333059395977,4,3,2,031638
104,136.71146672362613,085,0.7187690519603491,2,1,2,031643
105,217.07405051014678,085,2.8984498095192,3,3,2,031654
106,270.96131405083895,085,4.730383490835116,4,5,2,031656
107,265.6244770269327,085,3.36570198215069,3,5,2,031658
108,216.75781734417617,085,6.772792132998201,3,10,2,031706
109,192.10101506085957,085,5.8493500423749945,3,10,2,031720
110,154.06492749571066,085,6.170006933009639,2,10,2,031805
111,126.18255431183587,085,5.650594699998134,2,10,2,032004
112,288.0124642818594,121,6.876316436723732,4,10,2,021523
113,317.7728711908825,121,8.689696769887002,4,10,2,021526
114,235.27725960852163,121,7.918366742823917,3,10,2,021616
115,251.88782130472043,121,6.023405392910769,3,10,2,021627
116,252.71965053676365,121,8.754146533829838,3,10,2,021629
117,304.3105656536662,121,7.044735903174252,4,10,2,021900
118,190.76969667011545,113,8.123703688688048,3,10,2,013607
119,188.9102649672232,113,9.754573603328165,3,10,2,013610
120,193.23791184038026,113,6.337311631768232,3,10,2,013618
121,200.1431572680208,113,9.52250799239189,3,10,2,013623
122,222.7986522148306,113,8.629282838856772,3,10,2,013722
123,314.25008615692207,085,3.731604145159932,4,5,2,030506
124,146.7775515604235,113,8.090046132310594,2,10,2,019031
125,151.98108510170158,113,7.363911882113121,2,10,2,019036
126,163.5175535833131,113,9.019704017226424,2,10,2,019039
127,291.5139035572314,121,8.018046529980998,4,10,2,021522
128,293.72881900903934,121,6.858697860340517,4,10,2,021524
129,234.57497573488604,121,9.093910288368393,3,10,2,021615
130,259.9902630124645,121,7.6881078590314065,3,10,2,021625
131,245.81529885747608,121,9.12464557574127,3,10,2,021631
132,229.34884256760623,121,7.359981509739011,3,10,2,021635
133,288.08142920400496,121,5.895778145142728,4,10,2,021800
134,330.838630410943,085,7.175254875851802,4,10,2,030403
135,334.42727945156645,085,5.678633466662149,4,10,2,030404
136,322.33249120251764,085,7.111384786302861,4,10,2,030408
137,326.2009191827591,085,4.211812873583,4,5,2,030509
138,354.6983335917927,085,4.658070238624539,4,5,2,030511
139,28.788494768503085,085,7.491159943352677,1,10,2,030515
140,21.940986110361735,085,6.900721143160419,1,10,2,030516
141,342.25134329323475,085,8.010675977852868,4,10,2,030520
142,4.067863906599996,085,8.11966290214823,1,10,2,030523
143,11.671424419624145,085,8.654378863580137,1,10,2,030525
144,13.528407787574395,085,9.880946922924474,1,10,2,030526
145,18.811230943862995,085,8.263687352464475,1,10,2,030531
146,112.14184379687299,085,6.572405917551679,2,10,2,031312
147,124.05548985070385,085,9.032739017504891,2,10,2,031316
148,58.97405646866406,085,8.254510054391828,1,10,2,031406
149,91.66391640939588,085,6.6583573427294365,2,10,2,031411
150,225.58941205871508,085,6.903216723987571,3,10,2,031711
151,229.48499643626727,085,6.481007196398152,3,10,2,031712
152,222.49498073468908,085,5.962012871249576,3,10,2,031714
153,211.2061162684104,085,5.295941411721688,3,10,2,031717
154,157.4780863048628,085,4.710743583801691,2,5,2,031802
155,62.240392329263386,085,3.037586303402603,1,5,2,031505
156,60.094096392941935,085,6.042901517489838,1,10,2,031508
157,199.37665596814585,085,1.6623164313276615,3,3,2,031612
158,188.21265760174924,085,3.4115880901357576,3,5,2,031624
159,171.00504273461706,085,3.4074251188963056,2,5,2,031626
160,78.67769202077591,085,2.018395292787372,1,3,2,031631
161,115.75141697307231,085,1.7084274784573,2,3,2,031634
162,225.09044736730382,085,0.7432508408752772,3,1,2,031636
163,20.530403072547927,085,1.6182117617409408,1,3,2,031641
164,234.82472834963426,085,4.330652812944211,3,5,2,031648
165,252.67433729795408,085,1.90907551511178,3,3,2,031652
166,283.6222354187695,085,2.700628793489965,4,3,2,031659
167,311.45022918890805,085,2.1300546837155423,4,3,2,031662
168,179.23172329412716,085,5.375460903184051,2,10,2,031804
169,139.80247307691315,085,5.541224506611337,2,10,2,031900
170,124.03453098009481,085,6.913828521153278,2,10,2,032010
171,129.36449796619576,085,7.927946211348575,2,10,2,032011
172,107.0520386753272,085,3.8642417249773198,2,5,2,032013
173,221.97089420272988,085,7.363322711876138,3,10,2,031704
174,197.59772936720987,113,8.383546424615217,3,10,2,013606
175,209.92694870286488,113,7.412728097848637,3,10,2,013611
176,207.79945302452137,113,9.070269995035888,3,10,2,013616
177,199.3292413484395,113,7.434777378986746,3,10,2,013619
178,204.36743186845078,113,9.451709686833551,3,10,2,013624
179,226.14348165037663,113,9.448242781598754,3,10,2,013721
180,159.27099164754077,113,9.865095461113201,2,10,2,019024
181,176.76744880314823,113,7.9515587407683865,2,10,2,019203
182,184.6967272047156,113,9.678408469926083,3,10,2,019208
183,13.9436318815238,085,6.524914963536275,1,10,2,030517
184,93.52765369271197,085,5.189868919355443,2,10,2,031409
185,102.7024717105291,085,2.777262894466907,2,3,2,031635
186,316.7353986448276,085,2.814414885096164,4,3,2,031661
187,178.38572149850904,085,4.158194052862239,2,5,2,031807
188,191.89493716853704,113,7.181355957672161,3,10,2,013605
189,206.03746344126853,113,8.462580382568172,3,10,2,013620
190,79.92190185846437,085,8.29751258762218,1,10,2,031408
191,216.42338079726972,085,5.499824973249188,3,10,2,031715
192,243.3958698655966,085,5.4931466761935015,3,10,2,031647
193,283.38342684093334,085,3.5157070827150325,4,5,2,031657
194,310.03941501892854,121,9.504334472169527,4,10,2,021527
195,232.129851648725,121,8.679964905428731,3,10,2,021638
196,214.76607059659878,113,8.81306826529897,3,10,2,013727
197,11.280364968319134,085,7.7155505407468565,1,10,2,030529
198,149.99367270424227,113,9.865268637173875,2,10,2,019029
199,67.6414230007195,085,1.3496972168746972,1,3,2,031630
200,227.59573599620742,085,5.212934541615737,3,10,2,031649
201,201.03675117407133,085,4.990271352441466,3,5,2,031709
202,232.5868985132043,121,7.403704819631806,3,10,2,021634
203,276.7767291727023,121,6.9946470228238,4,10,2,021519
204,240.59624791883488,121,9.367976126070939,3,10,2,021613
205,150.90125700405645,113,9.1418470871921,2,10,2,019028
206,100.79065213704473,085,8.248932971426683,2,10,2,031313
207,77.41386372467838,085,6.37783835321522,1,10,2,031410
208,204.5979281388735,085,4.0459784271446715,3,5,2,031621
209,189.61126012179037,113,8.869608264546411,3,10,2,013609
210,216.10657635719716,113,9.32712082135094,3,10,2,013725
211,296.53971677482156,085,2.8820403370124503,4,3,2,031660
212,114.10781833646865,085,4.921704276281667,2,5,2,032008
213,336.85755587983306,085,3.8716787715543473,4,5,2,030508
214,351.40362889324894,085,6.410658174150008,4,10,2,030518
215,30.46128762502383,085,8.946857168818498,1,10,2,030528
216,329.42290390416576,085,3.2182738172801297,4,5,2,030507
217,170.9513444400145,113,7.156514536297523,2,10,2,019211
218,212.62387741621225,085,3.356129686060936,3,5,2,031655
219,195.12842343584393,113,9.59973727870696,3,10,2,013608
220,120.6566528275489,085,3.1278148882580843,2,5,2,031611
221,280.85137790416525,121,7.9842493411145625,4,10,2,021521
222,279.9374330941104,121,7.618444584157833,4,10,2,021520
223,349.89410883764,085,2.56167863279,4,3,2,031639
224,0.4447771092555399,085,9.630792082547625,1,10,2,030524
225,169.82691417887668,085,2.6703769145830325,2,3,2,031627
226,194.14439367536426,085,5.517867145610425,3,10,2,031719
227,29.128183143153194,113,4.057915941346471,1,5,3,001001
228,59.50740099676682,113,4.482396840721246,1,5,3,001203
229,3.392023487070503,113,1.517955677909298,1,3,3,001900
230,100.28933104739167,113,3.8619353293386114,2,5,3,003901
231,229.0791148057508,113,3.0919556041490504,3,5,3,005200
232,214.67715329439503,113,3.7569522604215297,3,5,3,006302
233,14.683721436448081,113,7.347954075183965,1,10,3,007801
234,19.017742243366115,113,7.876519836835494,1,10,3,007822
235,147.07945801792573,113,4.328657156690736,2,5,3,008604
236,162.36230292150117,113,6.053621597569678,2,10,3,008705
237,103.72265098353466,113,7.105330793093203,2,10,3,009104
238,299.13522239485286,113,2.5433528134894776,4,3,3,010101
239,199.95531721566743,113,6.483228539821113,3,10,3,011001
240,14.19430223475996,113,8.738503922488658,1,10,3,013105
241,298.121807495421,113,9.29334488010764,4,10,3,014601
242,289.0936393019101,113,8.869816885386347,4,10,3,014901
243,291.62924759571246,113,7.830338720380235,4,10,3,014902
244,290.6445166556461,113,9.933212009296385,4,10,3,015202
245,6.107778343620851,113,6.122474870522524,1,10,3,019501
246,96.2220873080496,113,9.728918563063338,2,10,3,017605
247,83.37382803456836,113,2.594310591083854,1,3,3,020300
248,349.22195832272644,113,3.064281950930348,4,5,3,000405
249,32.90841022076535,113,3.7578749585779088,1,5,3,001002
250,51.122532953827374,113,2.182018615727449,1,3,3,002200
251,105.02309506977826,113,3.2842224847393084,2,5,3,003800
252,251.58494149943772,113,2.094942173435792,3,3,3,004400
253,187.68227458338419,113,2.9691012889292208,3,3,3,005400
254,202.58879226499442,113,3.4369490449118385,3,5,3,006200
255,232.4414731973447,113,5.364284315097046,3,10,3,006502
256,333.51114167996974,113,7.098705740461969,4,10,3,007202
257,7.08140234554844,113,7.1538950626504585,1,10,3,007700
258,24.254362988451817,113,7.247836376667515,1,10,3,007819
259,17.542915899424827,113,8.880720862924669,1,10,3,007823
260,333.7089582041008,113,7.801004105217513,4,10,3,009804
261,245.4841633809184,113,6.261220588105442,3,10,3,010704
262,201.8975805785279,113,8.299491915859434,3,10,3,010902
263,181.7426902493712,113,7.393770054192789,3,10,3,011200
264,114.78140385563546,113,9.510557440452098,2,10,3,011701
265,40.193261444856546,113,9.504283603950634,1,10,3,013005
266,11.462321115903706,113,8.275538272105917,1,10,3,013102
267,359.7286461155598,113,9.136218264486018,4,10,3,013400
268,231.2458838105949,113,4.6848000486980945,3,5,3,006402
269,6.220888786532782,113,8.161996170422455,1,10,3,007604
270,233.85402472292037,113,6.433870442115829,3,10,3,010801
271,44.479104744480026,113,9.66622154708634,1,10,3,013007
272,25.68204696944798,113,4.618686262008869,1,5,3,000300
273,32.89762914350649,113,1.656777339140551,1,3,3,001701
274,110.24929264789694,113,8.484034977910644,2,10,3,009202
275,89.5493596918418,113,6.925642444738908,1,10,3,008500
276,78.64872962437943,113,6.0289781809785294,1,10,3,012206
277,29.18754530617707,113,3.0026958428688766,1,5,3,000800
278,355.5282531850538,113,5.15663108620509,4,10,3,007101
279,217.753285987615,113,4.946528973519307,3,5,3,010804
280,301.3035614606826,113,9.810555532416727,4,10,3,014308
281,296.0113307539227,113,7.711600593552895,4,10,3,014703
282,122.6936197070305,113,3.046424055252479,2,5,3,004000
283,359.3194754218237,113,8.116599339136586,4,10,3,007605
284,339.78826423070757,113,8.737589534157596,4,10,3,009702
285,218.44619220926947,113,6.275368824668772,3,10,3,010803
286,36.83152412157665,113,8.637599198639942,1,10,3,013004
287,186.6559019177607,113,8.16392823290169,3,10,3,011105
288,213.07059747177107,113,9.524480193588998,3,10,3,016516
289,70.01859015685301,113,9.635679128496388,1,10,3,017900
290,18.70243709226429,113,5.449378890230517,1,10,3,019302
291,2.738842427598172,113,5.167590280896849,1,10,3,019502
292,140.89227008873706,113,7.489051141161665,2,10,3,020200
293,343.3336340387223,113,3.583047862295457,4,5,3,000404
294,332.01154974971917,113,5.150575071895726,4,10,3,000406
295,0.38467917171874433,113,3.391045264567352,1,5,3,000603
296,42.92673826267645,113,4.537523122287208,1,5,3,001102
297,55.75994766380444,113,2.9087116604080974,1,3,3,001502
298,21.24676008399223,113,2.195917071325716,1,3,3,001703
299,74.31285117961329,113,3.9501759691706826,1,5,3,002500
300,89.67305560768898,113,3.4788238780474643,1,5,3,002702
301,240.98118432277658,113,3.664090291973808,3,5,3,004500
302,214.99052366625634,113,1.9906254774638656,3,3,3,004700
303,207.80242702584337,113,2.4585738921259117,3,3,3,005000
304,198.63264144665249,113,4.562242966150326,3,5,3,006001
305,204.12442531606249,113,5.40096148576445,3,10,3,006100
306,248.13232898266648,113,4.76481059218093,3,5,3,006700
307,329.22286614153313,113,7.193941632587798,4,10,3,007201
308,347.0669261584795,113,6.2556950092666845,4,10,3,007302
309,18.565000110245307,113,9.625795516622516,1,10,3,007805
310,22.334504512696924,113,8.218987466372928,1,10,3,007815
311,27.259180891173855,113,9.62887902203498,1,10,3,007825
312,30.13908898346301,113,9.231122569586741,1,10,3,007827
313,17.95493621975703,113,6.572953171627649,1,10,3,007906
314,25.551485008962857,113,5.533239582016941,1,10,3,007914
315,44.15182864640474,113,6.286394811191638,1,10,3,008000
316,54.13995836935817,113,8.130059454196484,1,10,3,008200
317,140.69947738199897,113,3.8859308179223038,2,5,3,008603
318,160.59413193264322,113,4.8999824121406945,2,5,3,008703
319,161.81776125214242,113,5.436245662458238,2,10,3,008704
320,148.4497868577517,113,2.158084941330824,2,3,3,008900
321,94.30196487614114,113,7.89624539876407,2,10,3,009000
322,97.77074101347404,113,6.81426346715399,2,10,3,009101
323,103.64363528444233,113,8.26133202602782,2,10,3,009201
324,121.27354262772872,113,6.212400516987631,2,10,3,009303
325,341.3074806616914,113,9.681038614443882,4,10,3,009607
326,334.66615082919924,113,9.025317416044443,4,10,3,009701
327,324.1775155787133,113,9.408535582894059,4,10,3,009900
328,283.5706369634243,113,5.2457174982578,4,10,3,010601
329,260.49648775294065,113,5.290490302460682,3,10,3,010701
330,214.46500032631516,113,7.831462523417566,3,10,3,010903
331,158.1225304547629,113,6.788458089552304,2,10,3,011401
332,67.60669569206397,113,7.4745747267210705,1,10,3,012210
333,63.63143577093052,113,9.321211576206085,1,10,3,012500
334,45.64514576343879,113,7.971405180091197,1,10,3,012900
335,11.331822399161354,113,9.358045691811261,1,10,3,013101
336,303.581596836708,113,9.40721515021509,4,10,3,014203
337,308.57278281109194,113,9.610560714374609,4,10,3,014205
338,293.041863842582,113,9.23813783502591,4,10,3,014502
339,297.6236687484419,113,8.418870268832519,4,10,3,014602
340,303.32962791177806,113,8.01343146697579,4,10,3,014701
341,299.58509510580694,113,7.700622740900929,4,10,3,014702
342,281.770527807586,113,7.516010573121456,4,10,3,015000
343,282.47896008678066,113,8.29671621686202,4,10,3,015100
344,284.95000951209147,113,9.49046483353698,4,10,3,015206
345,264.3827563374972,113,9.134210300163424,3,10,3,015700
346,208.60790054140926,113,9.202357980181018,3,10,3,016607
347,76.1153030179504,113,9.054145477524003,1,10,3,017806
348,83.20299048365484,113,9.43090867327302,1,10,3,017805
349,308.80851023868365,113,8.418216235247613,4,10,3,014204
350,313.1980030594924,113,9.902303898428231,4,10,3,014206
351,17.393770279659236,113,4.453708634254469,1,5,3,019600
352,302.93560256837316,113,6.725493672679313,4,10,3,020100
353,83.34184720332263,113,1.168280076136896,1,3,3,020400
354,354.86822746119026,113,7.131886613965574,4,10,3,020600
355,336.68419874166625,113,5.693270767547795,4,10,3,980100
356,263.86081932493164,113,7.733414168649559,3,10,3,015800
357,219.30788708196528,113,8.998587435895217,3,10,3,016502
358,193.8743023802201,113,9.701094090747702,3,10,3,016605
359,11.001585873989427,113,2.135687111793646,1,3,3,001800
360,204.62500259959677,113,0.8123316885599088,3,1,3,002000
361,86.8088303523233,113,4.178544751426024,1,5,3,002701
362,43.81806293892805,113,0.9536065379075371,1,1,3,003101
363,114.44554901093244,113,3.5910381448025923,2,5,3,003902
364,234.58035161731118,113,1.3374106725461419,3,3,3,004201
365,276.27852682816354,113,1.678199703400959,4,3,3,004300
366,192.55200747977176,113,1.8564234449951358,3,3,3,004800
367,229.39366964406938,113,3.800081138011,3,5,3,005300
368,188.47064480564208,113,4.020619601413969,3,5,3,005600
369,178.5081458434929,113,5.308821215070699,2,10,3,005901
370,185.27162618194475,113,5.11353585168866,3,10,3,005902
371,209.30967253802882,113,4.503131879263134,3,5,3,006301
372,225.34022344683427,113,4.329049335416232,3,5,3,006401
373,238.60731048175788,113,5.283412351201086,3,10,3,006501
374,260.74411796742083,113,3.2836172063109763,3,5,3,006900
375,348.40735774793757,113,5.166695962744715,4,10,3,007102
376,357.86624785278474,113,6.2124210210470325,4,10,3,007301
377,352.3297940909791,113,8.21138135580762,4,10,3,007601
378,33.34657086698786,113,7.448767100958352,1,10,3,007809
379,24.231905742725132,113,9.05811345536882,1,10,3,007812
380,26.817021740480527,113,7.96588737564467,1,10,3,007821
381,29.416400247403203,113,8.570115419011781,1,10,3,007824
382,32.34357882424899,113,8.287270991176051,1,10,3,007826
383,29.619512149388356,113,6.372949763035102,1,10,3,007903
384,21.577813827640625,113,6.812978409382183,1,10,3,007912
385,112.59313007649854,113,7.407581403135508,2,10,3,009301
386,119.45053654863852,113,7.4016391947926685,2,10,3,009304
387,337.2937167961183,113,9.906412479467726,4,10,3,009611
388,313.9469618415065,113,4.1385744440877925,4,5,3,010000
389,303.06510856556935,113,1.6694124731471156,4,3,3,010102
390,35.53916238203914,113,5.340190830299194,1,10,3,000201
391,339.1139175551039,113,3.0658512548552,4,5,3,000401
392,349.9723866820785,113,3.9691499326880013,4,5,3,000601
393,19.261340197639583,113,3.8638170636284457,1,5,3,000702
394,29.46358986085687,113,3.4787311331727593,1,5,3,000900
395,61.14159243640529,113,4.126505136841919,1,5,3,001204
396,53.33673107021832,113,4.187722253627819,1,5,3,001301
397,47.3850826372983,113,3.858130676685342,1,5,3,001400
398,18.67220170489753,113,1.7515582572823742,1,3,3,001704
399,276.34635625813746,113,4.420302612345544,4,5,3,010500
400,271.5550980564141,113,6.085142036361993,4,10,3,010602
401,248.25200778280058,113,7.843103835584383,3,10,3,010703
402,224.75988217863298,113,5.678337143921833,3,10,3,010805
403,208.75794606284478,113,7.433828516766643,3,10,3,010904
404,191.6442419984343,113,6.205891400625144,3,10,3,011002
405,195.8633127649448,113,8.024686047166067,3,10,3,011101
406,173.03146223149918,113,7.213150616975988,2,10,3,011300
407,110.02616137998314,113,4.946490914077123,2,5,3,011500
408,95.97584212643642,113,8.95834705748432,2,10,3,012000
409,90.12553535867193,113,8.700438100406505,2,10,3,012100
410,68.11109907041629,113,5.535396044801216,1,10,3,012208
411,72.41208227906168,113,7.407115468872243,1,10,3,012211
412,61.084321637996936,113,8.34484294997221,1,10,3,012400
413,54.669379936961946,113,9.832657308733278,1,10,3,012701
414,50.30519628963117,113,9.23896616900788,1,10,3,012800
415,32.19205322675401,113,9.474901905104716,1,10,3,013008
416,34.88021787928096,113,9.887717075469642,1,10,3,013009
417,353.53115616982126,113,9.212177268187402,4,10,3,013500
418,107.42772220437303,113,7.2803419999541905,2,10,3,009105
419,15.651688497718283,113,6.199801273494083,1,10,3,019301
420,10.472646687244264,113,4.418066896423945,1,5,3,019700
421,53.16145904467413,113,5.344759485352614,1,10,3,000100
422,52.797342031229505,113,3.481929873260746,1,5,3,001302
423,242.19026204799164,113,2.4769502166891564,3,3,3,004202
424,168.28197803735975,113,3.1569385370993928,2,5,3,005500
425,27.560126054383545,113,7.59897818681854,1,10,3,007820
426,25.213635898965606,113,6.650314547169813,1,10,3,007910
427,57.85781744017538,113,6.752493190172272,1,10,3,008100
428,150.38693528354042,113,5.4802752527024285,2,10,3,008701
429,108.08953045039624,113,6.491910355385974,2,10,3,009103
430,344.90379837816545,113,7.245017747193859,4,10,3,009402
431,337.77312326765116,113,7.599533667397852,4,10,3,009802
432,189.6125553133915,113,7.126613038573871,3,10,3,011103
433,101.67610880713084,113,9.728003399471415,2,10,3,011900
434,67.35316631029116,113,8.547530866987467,1,10,3,012301
435,294.693787460167,113,8.681759793414095,4,10,3,014603
436,279.63487810313524,113,9.283012998420684,4,10,3,015204
437,167.4519827613758,113,9.72176767054555,2,10,3,016703
438,23.860086660246225,113,6.31320907999979,1,10,3,007909
439,160.93841341264454,113,1.279482642875863,2,3,3,004100
440,0.5337463774528146,113,4.12112939648544,1,5,3,019800
441,17.38383459574743,113,2.9520532307479552,1,3,3,000701
442,64.1851262398925,113,4.863533719916236,1,5,3,001202
443,70.97760482772122,113,6.497991986699016,1,10,3,012204
444,332.9197206904145,113,8.232304560763282,4,10,3,009803
445,231.75651145349056,113,7.997894831967114,3,10,3,016520
446,127.2357914555921,113,7.947832059290277,2,10,3,011601
447,58.25993958823244,113,9.182408310823643,1,10,3,012702
448,5.394247693319585,113,9.193755016756095,1,10,3,013300
449,287.82747530345324,113,9.600235965368398,4,10,3,015205
450,254.79115588035552,113,9.588089178943985,3,10,3,015900
451,11.763114097898836,113,5.479498644594846,1,10,3,019400
452,285.6832968380787,113,3.2834609419363154,4,5,3,020500
453,32.89081896821057,113,2.306037342297105,1,3,3,001600
454,99.37029063930862,113,2.893253634290665,2,3,3,003700
455,172.73602003426322,113,4.926678440901375,2,5,3,005700
456,24.987273066435876,113,5.978030044127287,1,10,3,007913
457,85.64681151125251,113,5.469508692440066,1,10,3,008400
458,164.67169339185432,113,8.113280585592047,2,10,3,016701
459,244.1482549469616,113,5.0396210433444155,3,10,3,019900
460,24.66254652944599,113,1.1006874093831864,1,3,3,002100
461,61.832278995115985,113,3.505104528150782,1,5,3,002400
462,189.9678139544185,113,8.282995137824816,3,10,3,011104
463,107.48578191113927,113,9.913977531677524,2,10,3,011800
464,71.48785764287402,113,8.27242051846884,1,10,3,012302
465,15.25025626222373,113,8.131524133207893,1,10,3,013104
466,45.53810263910822,113,3.0016363613208665,1,5,3,001504
467,218.92440020452136,113,2.9435109377696667,3,3,3,005100
468,192.93175107711522,113,5.194923523521364,3,10,3,006002
469,250.60559503614286,113,3.3352558739862235,3,5,3,006800
470,25.05125804034401,113,7.419096816044703,1,10,3,007818
471,35.50173666118428,113,6.635735047051226,1,10,3,007902
472,341.1679564944113,113,7.445328342892314,4,10,3,009401
473,357.80930583096773,113,2.487571533703179,4,3,3,000500
474,39.316269416432704,113,4.089779729096848,1,5,3,001101
475,9.911465714110193,113,3.231987228837604,1,5,3,000606
476,172.07692317692545,113,2.3262758652066875,2,3,3,004900
477,161.89175935385208,113,4.332853310682173,2,5,3,008802
478,346.91586545126205,113,9.398013857723978,4,10,3,009609
479,31.31959175949612,113,5.012984209949426,1,10,3,000202
480,81.35402243322943,113,7.4123307140316586,1,10,3,012207
481,163.5827148674399,113,3.674951385135965,2,5,3,008801
482,113.6785971739771,113,1.8836449833098743,2,3,3,003400
483,230.39396691795207,113,2.492075140633026,3,3,3,004600
484,89.56260224484288,113,9.872172208728195,1,10,3,017602
485,40.59985173290289,113,3.004063306614529,1,5,3,001503
486,25.158629721537977,113,6.987536204023052,1,10,3,007911
487,4.099868511039176,113,2.8101229129244407,1,3,3,000605
488,345.3260871890449,113,8.414707348112554,4,10,3,009500
489,64.46134524450065,113,6.866173682391838,1,10,3,012209
490,61.007948529292776,085,8.444518796276,1,10,4,031317
491,340.1365675155462,085,7.026238104834776,4,10,4,031625
492,314.0369930411659,085,5.359165635530576,4,10,4,031718
493,14.879768124774387,085,6.996777966749385,1,10,4,032012
494,201.95244321768735,113,8.715198902434961,3,10,4,001001
495,188.3430043044963,113,9.455204302003402,3,10,4,001203
496,216.68874068743588,113,5.6366095886678105,3,10,4,007801
497,212.49175597565275,113,4.958009966450286,3,5,4,007822
498,257.03478352027236,113,6.389215253515708,3,10,4,009603
499,151.54181671779975,113,7.643658527573849,2,10,4,012603
500,224.3564821454964,113,4.414593043954232,3,5,4,013105
501,265.84112104480687,113,5.105109660704096,3,10,4,013615
502,261.5258322023622,113,9.737947336493004,3,10,4,014001
503,120.1537920845733,113,7.89612769423299,2,10,4,018110
504,131.05614557914254,113,8.810785290785006,2,10,4,018128
505,114.47428936825742,113,6.041424756600515,2,10,4,018204
506,110.26517052684386,113,2.863176823870397,2,3,4,019014
507,136.30635485828122,113,2.417080239454924,2,3,4,019033
508,288.3958864893857,113,1.6920799683434071,4,3,4,019202
509,219.58352394247115,113,7.187227697273509,3,10,4,019501
510,305.16707790688963,121,9.624957535511122,4,10,4,021632
511,102.4927677534817,113,5.921647186844606,2,10,4,018105
512,141.3544663193304,113,7.544002794044047,2,10,4,018127
513,124.34896958751875,113,6.5814360555150415,2,10,4,018206
514,169.8918911797939,113,2.2062126349208184,2,3,4,018505
515,120.70531193712497,113,1.6345027323522614,2,3,4,019004
516,42.81484610362702,113,2.5937532853647833,1,3,4,019037
517,296.6546324067673,121,8.362503594776642,4,10,4,021636
518,0.005870468142973095,085,6.614682224080286,1,10,4,031622
519,352.2158053103008,085,9.803402728160508,4,10,4,031642
520,334.9330007653747,085,8.459690929131387,4,10,4,031653
521,312.60384924873586,085,6.52083439001055,4,10,4,031716
522,345.45286344272336,085,4.4468995899501715,4,5,4,031806
523,16.080531448657098,085,6.228021307050305,1,10,4,032003
524,200.64228691416054,113,9.054493609467139,3,10,4,001002
525,237.88707512742167,113,9.913916014768969,3,10,4,007202
526,223.84205028270327,113,6.2776443243532825,3,10,4,007700
527,204.1709111975491,113,5.50328604261286,3,10,4,007819
528,218.91905631941472,113,4.062714299238862,3,5,4,007823
529,258.14777740442867,113,7.454874342442927,3,10,4,009608
530,241.9430010157012,113,9.842345586399173,3,10,4,009804
531,168.32117662401527,113,4.463927317687631,2,5,4,013005
532,225.5455075962788,113,5.022189719326624,3,10,4,013102
533,244.71590076977174,113,5.8303495302720725,3,10,4,013400
534,304.61588935179714,113,5.316360296667321,4,10,4,013617
535,287.3741091929452,113,5.290418433448221,4,10,4,013621
536,271.7879470802985,113,9.661339220214689,4,10,4,013711
537,269.20145090199816,113,7.595041395449676,3,10,4,013805
538,359.6560909888633,085,5.863744620753149,4,10,4,031623
539,325.81945082392724,085,9.544595984445083,4,10,4,031646
540,231.04244723595812,113,5.587575090005561,3,10,4,007604
541,161.96049119954307,113,4.980006953148839,2,5,4,013007
542,128.76295585508774,113,5.763517393698434,2,10,4,018300
543,211.23513591430958,113,0.7626072041944351,3,1,4,019041
544,295.52035882313135,121,9.004747546061516,4,10,4,021637
545,59.02372869169403,113,1.9760984752970538,1,3,4,019023
546,358.45926491849326,085,7.394283297260996,4,10,4,031629
547,346.4253316387746,085,9.992024298684136,4,10,4,031637
548,307.82930639265027,085,6.122021761563638,4,10,4,031708
549,203.40318172095533,113,8.134859002982182,3,10,4,000300
550,275.18371859129286,113,9.077649815479338,4,10,4,013715
551,148.16682684301838,113,9.194049126420925,2,10,4,018002
552,43.13111236858845,085,4.986865651639366,1,5,4,032009
553,202.7131279643301,113,9.763294617386716,3,10,4,000800
554,220.98302266609045,113,8.590573567465471,3,10,4,007101
555,273.4255501722561,113,5.800467174005545,4,10,4,013625
556,325.42498293037335,113,3.0284154318676406,4,5,4,019206
557,306.2712642157344,085,7.491707498354638,4,10,4,031713
558,15.298804914052198,113,2.3761217494845166,1,3,4,019038
559,151.81800502125247,113,9.885384918944625,2,10,4,017807
560,98.01418979915542,113,9.415332600220028,2,10,4,018140
561,123.16595692998112,113,3.2006601992796355,2,5,4,019013
562,278.5692239358356,113,5.312431980365826,4,10,4,013622
563,6.771900810261343,085,9.655002755504947,1,10,4,031632
564,236.6112512183306,113,6.378555621871778,3,10,4,007605
565,247.45416478245068,113,8.930630917449678,3,10,4,009702
566,180.63778527718998,113,4.717498122763201,3,5,4,013004
